Nome file,Classe,Sottoclasse,Ampiezza del segnale,Durata,Frequenza,Numero di canali,Fase,Frequenza massima interna,Bit Depth,n_fft,Forma d'onda
t2809_171_49E7E99A_LowFreqSplodge,Non-Target,Omura's Whale,0.9996948,22.58875283446712,44100,1,-0.0012207031,0.0,Signed 16 bit PCM,2048,"(996164,)"
5b5fdb91-4101-41ac-83dc-630d939fcf81,Non-Target,Other Animal Sounds,0.9990845,23.27138321995465,44100,1,-0.053741455,0.0,Signed 16 bit PCM,2048,"(1026268,)"
8154b44c-3748-4846-94de-3e420903e74f,Non-Target,Other Animal Sounds,1.0,51.13578231292517,44100,1,0.0,0.0,Signed 16 bit PCM,2048,"(2255088,)"
fa0f03c7-1cb5-44cd-9ec6-5d98de27f8c7,Non-Target,Other Animal Sounds,1.0,37.13192743764172,44100,1,0.01687622,0.0,Signed 16 bit PCM,2048,"(1637518,)"
Oyster-Toadfish,Non-Target,Oyster Toadfish,1.0,6.33907029478458,44100,1,-3.0517578e-05,0.0,Signed 16 bit PCM,2048,"(279553,)"
64005009,Non-Target,Pantropical Spotted Dolphin,0.97875977,1.9490249433106577,44100,1,0.01626587,0.0,Signed 16 bit PCM,2048,"(85952,)"
6400500D,Non-Target,Pantropical Spotted Dolphin,0.9945679,1.5991609977324264,44100,1,-0.056549072,0.0,Signed 16 bit PCM,2048,"(70523,)"
64005015,Non-Target,Pantropical Spotted Dolphin,0.9999695,1.9379365079365078,44100,1,-0.028381348,0.0,Signed 16 bit PCM,2048,"(85463,)"
64005016,Non-Target,Pantropical Spotted Dolphin,0.97372437,2.7996145124716554,44100,1,0.018035889,0.0,Signed 16 bit PCM,2048,"(123463,)"
64005017,Non-Target,Pantropical Spotted Dolphin,0.9807739,1.8454875283446712,44100,1,0.037231445,0.0,Signed 16 bit PCM,2048,"(81386,)"
64005018,Non-Target,Pantropical Spotted Dolphin,0.9999695,2.5027891156462587,44100,1,0.008880615,0.0,Signed 16 bit PCM,2048,"(110373,)"
64005019,Non-Target,Pantropical Spotted Dolphin,1.0,1.5475510204081633,44100,1,-0.07977295,1597.5096,Signed 16 bit PCM,2048,"(68247,)"
6400501A,Non-Target,Pantropical Spotted Dolphin,0.9999695,3.2643537414965986,44100,1,-0.047088623,0.0,Signed 16 bit PCM,2048,"(143958,)"
6400501B,Non-Target,Pantropical Spotted Dolphin,0.9641113,4.244081632653061,44100,1,0.002380371,0.0,Signed 16 bit PCM,2048,"(187164,)"
6400501C,Non-Target,Pantropical Spotted Dolphin,1.0,7.272448979591837,44100,1,0.009338379,0.0,Signed 16 bit PCM,2048,"(320715,)"
6400501D,Non-Target,Pantropical Spotted Dolphin,1.0,3.108390022675737,44100,1,0.01663208,0.0,Signed 16 bit PCM,2048,"(137080,)"
90028007,Non-Target,Pantropical Spotted Dolphin,0.59695435,1.4179818594104308,44100,1,0.013336182,0.0,Signed 16 bit PCM,2048,"(62533,)"
90028008,Non-Target,Pantropical Spotted Dolphin,0.46810913,1.4179818594104308,44100,1,-0.06549072,0.0,Signed 16 bit PCM,2048,"(62533,)"
90028009,Non-Target,Pantropical Spotted Dolphin,0.480896,0.7090022675736961,44100,1,-0.012908936,0.0,Signed 16 bit PCM,2048,"(31267,)"
9002800A,Non-Target,Pantropical Spotted Dolphin,0.46246338,1.4179818594104308,44100,1,-0.007232666,0.0,Signed 16 bit PCM,2048,"(62533,)"
9002800F,Non-Target,Pantropical Spotted Dolphin,0.64697266,0.7105215419501134,44100,1,0.0033874512,0.0,Signed 16 bit PCM,2048,"(31334,)"
9004400O,Non-Target,Pantropical Spotted Dolphin,0.9374695,1.1950113378684808,44100,1,0.006134033,0.0,Signed 16 bit PCM,2048,"(52700,)"
9004400Y,Non-Target,Pantropical Spotted Dolphin,0.819397,1.1179138321995465,44100,1,-0.052124023,0.0,Signed 16 bit PCM,2048,"(49300,)"
9004401S,Non-Target,Pantropical Spotted Dolphin,0.7246704,1.0518367346938775,44100,1,0.002746582,0.0,Signed 16 bit PCM,2048,"(46386,)"
9004401T,Non-Target,Pantropical Spotted Dolphin,0.8742676,0.936984126984127,44100,1,0.02999878,0.0,Signed 16 bit PCM,2048,"(41321,)"
9004401U,Non-Target,Pantropical Spotted Dolphin,0.9133301,1.0043990929705215,44100,1,0.008880615,0.0,Signed 16 bit PCM,2048,"(44294,)"
9004401V,Non-Target,Pantropical Spotted Dolphin,0.79403687,0.9920861678004536,44100,1,0.008483887,0.0,Signed 16 bit PCM,2048,"(43751,)"
9004401W,Non-Target,Pantropical Spotted Dolphin,0.7246704,1.2575963718820862,44100,1,0.002746582,0.0,Signed 16 bit PCM,2048,"(55460,)"
9004401X,Non-Target,Pantropical Spotted Dolphin,0.85269165,0.9896145124716553,44100,1,0.0018615723,0.0,Signed 16 bit PCM,2048,"(43642,)"
9004401Y,Non-Target,Pantropical Spotted Dolphin,0.9489746,0.8207709750566894,44100,1,-0.3587036,0.0,Signed 16 bit PCM,2048,"(36196,)"
9004401Z,Non-Target,Pantropical Spotted Dolphin,0.8724365,0.7889795918367347,44100,1,-0.013366699,0.0,Signed 16 bit PCM,2048,"(34794,)"
90044021,Non-Target,Pantropical Spotted Dolphin,0.90927124,0.9885034013605443,44100,1,0.096954346,0.0,Signed 16 bit PCM,2048,"(43593,)"
90058068,Non-Target,Pantropical Spotted Dolphin,0.93637085,1.8343537414965987,44100,1,0.005218506,0.0,Signed 16 bit PCM,2048,"(80895,)"
9005807N,Non-Target,Pantropical Spotted Dolphin,0.8663025,1.0592970521541951,44100,1,-0.019744873,0.0,Signed 16 bit PCM,2048,"(46715,)"
9005807O,Non-Target,Pantropical Spotted Dolphin,0.9562073,1.3843990929705214,44100,1,-0.014251709,0.0,Signed 16 bit PCM,2048,"(61052,)"
9005807P,Non-Target,Pantropical Spotted Dolphin,0.94802856,1.4417233560090703,44100,1,0.038604736,0.0,Signed 16 bit PCM,2048,"(63580,)"
93001008,Non-Target,Pantropical Spotted Dolphin,0.8019409,1.8402721088435374,44100,1,0.03439331,0.0,Signed 16 bit PCM,2048,"(81156,)"
9300100D,Non-Target,Pantropical Spotted Dolphin,0.96539307,1.2448979591836735,44100,1,-0.028778076,0.0,Signed 16 bit PCM,2048,"(54900,)"
9300100H,Non-Target,Pantropical Spotted Dolphin,0.9999695,0.273015873015873,44100,1,-0.0713501,0.0,Signed 16 bit PCM,1204,"(12040,)"
94006003,Non-Target,Pantropical Spotted Dolphin,0.8215332,0.7107256235827665,44100,1,-0.05380249,0.0,Signed 16 bit PCM,2048,"(31343,)"
94006004,Non-Target,Pantropical Spotted Dolphin,0.79599,0.7263945578231292,44100,1,-0.031463623,0.0,Signed 16 bit PCM,2048,"(32034,)"
94006005,Non-Target,Pantropical Spotted Dolphin,0.9085388,0.30401360544217687,44100,1,0.07757568,0.0,Signed 16 bit PCM,1340,"(13407,)"
94008006,Non-Target,Pantropical Spotted Dolphin,0.82958984,1.5799092970521542,44100,1,0.0074768066,0.0,Signed 16 bit PCM,2048,"(69674,)"
94008008,Non-Target,Pantropical Spotted Dolphin,0.9259949,0.6138321995464853,44100,1,-0.023132324,0.0,Signed 16 bit PCM,2048,"(27070,)"
9400800U,Non-Target,Pantropical Spotted Dolphin,0.894928,0.8836054421768708,44100,1,0.13330078,0.0,Signed 16 bit PCM,2048,"(38967,)"
9400800V,Non-Target,Pantropical Spotted Dolphin,0.88604736,0.4218140589569161,44100,1,-0.01373291,0.0,Signed 16 bit PCM,1860,"(18602,)"
9400800W,Non-Target,Pantropical Spotted Dolphin,1.0,0.9933106575963719,44100,1,0.13861084,0.0,Signed 16 bit PCM,2048,"(43805,)"
94008010,Non-Target,Pantropical Spotted Dolphin,0.8751831,0.37201814058956917,44100,1,0.031036377,0.0,Signed 16 bit PCM,1640,"(16406,)"
94008011,Non-Target,Pantropical Spotted Dolphin,1.0,0.6938095238095238,44100,1,-0.040924072,0.0,Signed 16 bit PCM,2048,"(30597,)"
94008017,Non-Target,Pantropical Spotted Dolphin,0.98361206,1.016122448979592,44100,1,0.17111206,0.0,Signed 16 bit PCM,2048,"(44811,)"
9400801H,Non-Target,Pantropical Spotted Dolphin,0.91522217,0.8333333333333334,44100,1,-0.01663208,0.0,Signed 16 bit PCM,2048,"(36750,)"
9400801I,Non-Target,Pantropical Spotted Dolphin,0.9685364,0.4978231292517007,44100,1,-0.07928467,0.0,Signed 16 bit PCM,2048,"(21954,)"
9400801R,Non-Target,Pantropical Spotted Dolphin,0.72854614,1.2587074829931972,44100,1,0.039154053,0.0,Signed 16 bit PCM,2048,"(55509,)"
9400801U,Non-Target,Pantropical Spotted Dolphin,0.94607544,1.0850113378684807,44100,1,-0.0016479492,0.0,Signed 16 bit PCM,2048,"(47849,)"
9400802D,Non-Target,Pantropical Spotted Dolphin,0.84643555,1.0320181405895692,44100,1,0.03967285,0.0,Signed 16 bit PCM,2048,"(45512,)"
9400805S,Non-Target,Pantropical Spotted Dolphin,1.0,15.293469387755103,44100,1,-0.02255249,0.0,Signed 16 bit PCM,2048,"(674442,)"
94008060,Non-Target,Pantropical Spotted Dolphin,0.8823242,15.004761904761905,44100,1,-0.0113220215,0.0,Signed 16 bit PCM,2048,"(661710,)"
9400807P,Non-Target,Pantropical Spotted Dolphin,0.91156006,1.1846258503401361,44100,1,-0.07040405,0.0,Signed 16 bit PCM,2048,"(52242,)"
9400807Q,Non-Target,Pantropical Spotted Dolphin,0.88983154,0.7751473922902494,44100,1,-0.01876831,0.0,Signed 16 bit PCM,2048,"(34184,)"
9400807R,Non-Target,Pantropical Spotted Dolphin,0.80493164,0.8763945578231292,44100,1,-0.096588135,0.0,Signed 16 bit PCM,2048,"(38649,)"
9400807S,Non-Target,Pantropical Spotted Dolphin,0.79055786,1.0113832199546484,44100,1,0.052703857,0.0,Signed 16 bit PCM,2048,"(44602,)"
9400807T,Non-Target,Pantropical Spotted Dolphin,0.9024048,0.8506575963718821,44100,1,0.020019531,0.0,Signed 16 bit PCM,2048,"(37514,)"
9400807U,Non-Target,Pantropical Spotted Dolphin,0.91567993,0.880907029478458,44100,1,0.02166748,0.0,Signed 16 bit PCM,2048,"(38848,)"
9400807V,Non-Target,Pantropical Spotted Dolphin,0.894104,0.7310884353741497,44100,1,0.03857422,0.0,Signed 16 bit PCM,2048,"(32241,)"
9400807X,Non-Target,Pantropical Spotted Dolphin,0.99176025,0.6034693877551021,44100,1,0.011016846,0.0,Signed 16 bit PCM,2048,"(26613,)"
9400807Y,Non-Target,Pantropical Spotted Dolphin,0.81448364,0.8471201814058957,44100,1,0.0015258789,0.0,Signed 16 bit PCM,2048,"(37358,)"
94008081,Non-Target,Pantropical Spotted Dolphin,0.8675232,1.0412244897959184,44100,1,0.030853271,0.0,Signed 16 bit PCM,2048,"(45918,)"
94008082,Non-Target,Pantropical Spotted Dolphin,0.83044434,0.7785260770975057,44100,1,0.010650635,0.0,Signed 16 bit PCM,2048,"(34333,)"
94008085,Non-Target,Pantropical Spotted Dolphin,0.94610596,0.8512698412698413,44100,1,0.011047363,0.0,Signed 16 bit PCM,2048,"(37541,)"
94008087,Non-Target,Pantropical Spotted Dolphin,0.8781738,0.731609977324263,44100,1,0.016113281,0.0,Signed 16 bit PCM,2048,"(32264,)"
SeaPerch,Non-Target,Perch,0.9998779,7.36328798185941,44100,1,-0.024169922,0.0,Signed 16 bit PCM,2048,"(324721,)"
Glsp-Multisound-NOAA-PAGroup-01-pilot-whale-clip,Non-Target,Pilot Whale,1.0,29.77575963718821,44100,1,0.02810669,0.0,Signed 16 bit PCM,2048,"(1313111,)"
Pilot-Whale-N.O.A.A-2,Non-Target,Pilot Whale,1.0,18.459886621315192,44100,1,0.0,0.0,Signed 16 bit PCM,2048,"(814081,)"
Pilot-Whales-2,Non-Target,Pilot Whale,1.0,99.12600907029478,44100,1,0.0,0.0,Signed 16 bit PCM,2048,"(4371457,)"
SanctSound_MB01_05_pinnipedbark_20200717T173702Z,Non-Target,Pinniped bark,0.9999695,7.798253968253968,44100,1,-0.0055236816,0.0,Signed 16 bit PCM,2048,"(343903,)"
pgymy-blue-whale-nonsong,Non-Target,Pygmy Blue Whale,1.0,12.213764172335601,44100,1,-0.0061950684,0.0,Signed 16 bit PCM,2048,"(538627,)"
pygmy-blue-whale-nonsong-1,Non-Target,Pygmy Blue Whale,1.0,155.00027210884355,44100,1,0.047729492,0.0,Signed 16 bit PCM,2048,"(6835512,)"
pygmy-blue-whale-song-1,Non-Target,Pygmy Blue Whale,1.0,198.26868480725625,44100,1,9.1552734e-05,0.0,Signed 16 bit PCM,2048,"(8743649,)"
pygmy-Blue-Whale-Two-part-call-17-Nov-2011-Geo-Bay-090554,Non-Target,Pygmy Blue Whale,0.999115,800.0,44100,1,0.014465332,0.0,Signed 16 bit PCM,2048,"(35280000,)"
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1,Non-Target,Pygmy Blue Whale,1.0,800.0,44100,1,-0.01550293,0.0,Signed 16 bit PCM,2048,"(35280000,)"
PKW_PAM_20151119_004806-copy_1,Non-Target,Pygmy Killer Whale,0.9668274,19.11201814058957,44100,1,-0.005554199,0.0,Signed 16 bit PCM,2048,"(842840,)"
PKW_PAM_20151119_004830-copy_1,Non-Target,Pygmy Killer Whale,1.0,39.42133786848073,44100,1,0.0016784668,0.0,Signed 16 bit PCM,2048,"(1738481,)"
PKW_PAM_20151119_004914-copy_1,Non-Target,Pygmy Killer Whale,1.0,70.82401360544218,44100,1,-0.0005493164,0.0,Signed 16 bit PCM,2048,"(3123339,)"
Pygmy-right-whale-1,Non-Target,Pygmy Right Whale,0.9996338,3.3358730158730157,44100,1,-0.0005187988,0.0,Signed 16 bit PCM,2048,"(147112,)"
SanctSound_CI02_04_rain_20200206T035909Z_26dBgain,Non-Target,Rain,0.98947144,60.0,44100,1,-3.0517578e-05,0.0,Signed 16 bit PCM,2048,"(2646000,)"
SanctSound_FK02_03_rain_20191103T005156Z,Non-Target,Rain,0.6951294,5.000022675736961,44100,1,-3.0517578e-05,0.0,Signed 16 bit PCM,2048,"(220501,)"
SanctSound_GR01_02_rain_20190619T183750Z,Non-Target,Rain,0.9999695,5.000022675736961,44100,1,-9.1552734e-05,0.0,Signed 16 bit PCM,2048,"(220501,)"
SanctSound_HI03_02_rain_20191206T115841Z,Non-Target,Rain,0.9916382,328.61455782312925,44100,1,0.00018310547,1555.831,Signed 16 bit PCM,2048,"(14491902,)"
SanctSound_MB01_05_rain_20200816T093204Z_28dBgain,Non-Target,Rain,0.99160767,60.0,44100,1,0.0,0.0,Signed 16 bit PCM,2048,"(2646000,)"
SanctSound_OC03_02_rain_20191106T160341Z_30dBgain,Non-Target,Rain,0.99746704,60.0,44100,1,0.0007324219,0.0,Signed 16 bit PCM,2048,"(2646000,)"
SanctSound_PM05_01_rain_20191011T033002Z,Non-Target,Rain,0.75598145,5.201292517006802,44100,1,3.0517578e-05,0.0,Signed 16 bit PCM,2048,"(229377,)"
SanctSound_SB03_09_rain_20200409T194223Z,Non-Target,Rain,0.9678955,5.000022675736961,44100,1,6.1035156e-05,0.0,Signed 16 bit PCM,2048,"(220501,)"
SanctSound_FK03_01_redgrouper_20190201T054658Z,Non-Target,Red grouper,0.9999695,9.0,44100,1,3.0517578e-05,0.0,Signed 16 bit PCM,2048,"(396900,)"
RightWhale,Non-Target,Right whale,0.999115,11.42424036281179,44100,1,-3.0517578e-05,0.0,Signed 16 bit PCM,2048,"(503809,)"
Ringed-Seal-2,Non-Target,Ringed Seal,0.9987793,6.594489795918367,44100,1,-3.0517578e-05,0.0,Signed 16 bit PCM,2048,"(290817,)"
Grgr-clicks-NOAA-PAGroup-08-rissos-dolphin-clip,Non-Target,Risso's dolphin,1.0,7.272993197278912,44100,1,0.017425537,0.0,Signed 16 bit PCM,2048,"(320739,)"
Rissos-Dolphin-N.O.A.A-2,Non-Target,Risso's dolphin,1.0,7.569727891156463,44100,1,0.0,0.0,Signed 16 bit PCM,2048,"(333825,)"
66002A01,Non-Target,Ross Seal,1.0,3.3349886621315195,44100,1,-0.006072998,0.0,Signed 16 bit PCM,2048,"(147073,)"
66002A02,Non-Target,Ross Seal,0.9958801,1.383514739229025,44100,1,0.018463135,0.0,Signed 16 bit PCM,2048,"(61013,)"
66002A03,Non-Target,Ross Seal,1.0,1.924875283446712,44100,1,-0.03652954,0.0,Signed 16 bit PCM,2048,"(84887,)"
66002A04,Non-Target,Ross Seal,0.9999695,2.2018820861678003,44100,1,0.07369995,0.0,Signed 16 bit PCM,2048,"(97103,)"
66002A05,Non-Target,Ross Seal,1.0,1.7759410430839002,44100,1,-0.051361084,0.0,Signed 16 bit PCM,2048,"(78319,)"
66034001,Non-Target,Ross Seal,1.0,4.904875283446712,44100,1,-0.07321167,0.0,Signed 16 bit PCM,2048,"(216305,)"
66034002,Non-Target,Ross Seal,0.9984741,3.995986394557823,44100,1,-0.023284912,0.0,Signed 16 bit PCM,2048,"(176223,)"
66034004,Non-Target,Ross Seal,1.0,3.7481179138321994,44100,1,0.00039672852,0.0,Signed 16 bit PCM,2048,"(165292,)"
66084001,Non-Target,Ross Seal,0.9982605,4.6257142857142854,44100,1,-0.030700684,0.0,Signed 16 bit PCM,2048,"(203994,)"
66084002,Non-Target,Ross Seal,1.0,3.069909297052154,44100,1,0.14456177,0.0,Signed 16 bit PCM,2048,"(135383,)"
66084003,Non-Target,Ross Seal,0.9999695,3.258503401360544,44100,1,-0.06317139,0.0,Signed 16 bit PCM,2048,"(143700,)"
66084004,Non-Target,Ross Seal,1.0,2.6582539682539683,44100,1,-0.0050354004,0.0,Signed 16 bit PCM,2048,"(117229,)"
66084005,Non-Target,Ross Seal,1.0,4.356122448979592,44100,1,-0.17980957,0.0,Signed 16 bit PCM,2048,"(192105,)"
66084006,Non-Target,Ross Seal,0.9986572,2.5382086167800453,44100,1,0.07989502,0.0,Signed 16 bit PCM,2048,"(111935,)"
66084007,Non-Target,Ross Seal,0.9611206,2.8812244897959185,44100,1,-0.0012817383,0.0,Signed 16 bit PCM,2048,"(127062,)"
66084008,Non-Target,Ross Seal,1.0,3.9102267573696143,44100,1,0.054718018,0.0,Signed 16 bit PCM,2048,"(172441,)"
66084009,Non-Target,Ross Seal,0.9999695,2.092312925170068,44100,1,0.0082092285,0.0,Signed 16 bit PCM,2048,"(92271,)"
6608400A,Non-Target,Ross Seal,0.98361206,2.6068027210884352,44100,1,0.060455322,0.0,Signed 16 bit PCM,2048,"(114960,)"
6608400B,Non-Target,Ross Seal,1.0,2.3838548752834465,44100,1,-0.15713501,0.0,Signed 16 bit PCM,2048,"(105128,)"
6608400C,Non-Target,Ross Seal,0.9999695,3.121315192743764,44100,1,0.110809326,259.23685,Signed 16 bit PCM,2048,"(137650,)"
6608400D,Non-Target,Ross Seal,0.9999695,2.040861678004535,44100,1,0.018585205,0.0,Signed 16 bit PCM,2048,"(90002,)"
6608400E,Non-Target,Ross Seal,0.9999695,2.5382086167800453,44100,1,-0.08407593,0.0,Signed 16 bit PCM,2048,"(111935,)"
6608400F,Non-Target,Ross Seal,0.9999695,2.555374149659864,44100,1,0.012756348,0.0,Signed 16 bit PCM,2048,"(112692,)"
6608500A,Non-Target,Ross Seal,1.0,2.6796145124716553,44100,1,0.23880005,0.0,Signed 16 bit PCM,2048,"(118171,)"
6608500B,Non-Target,Ross Seal,0.9999695,3.3596598639455784,44100,1,0.07598877,245.16695,Signed 16 bit PCM,2048,"(148161,)"
6608500C,Non-Target,Ross Seal,0.9940796,4.252857142857143,44100,1,0.16061401,0.0,Signed 16 bit PCM,2048,"(187551,)"
6608500D,Non-Target,Ross Seal,0.9999695,3.055170068027211,44100,1,0.0037231445,0.0,Signed 16 bit PCM,2048,"(134733,)"
6608500E,Non-Target,Ross Seal,1.0,2.263469387755102,44100,1,-0.02532959,0.0,Signed 16 bit PCM,2048,"(99819,)"
6608500F,Non-Target,Ross Seal,0.9985657,2.892766439909297,44100,1,0.13317871,0.0,Signed 16 bit PCM,2048,"(127571,)"
6608500G,Non-Target,Ross Seal,0.9999695,2.862312925170068,44100,1,-0.05142212,0.0,Signed 16 bit PCM,2048,"(126228,)"
6608500H,Non-Target,Ross Seal,0.9999695,2.973968253968254,44100,1,0.04437256,0.0,Signed 16 bit PCM,2048,"(131152,)"
6608500I,Non-Target,Ross Seal,0.9999695,3.522063492063492,44100,1,0.10534668,0.0,Signed 16 bit PCM,2048,"(155323,)"
6608500J,Non-Target,Ross Seal,1.0,5.064875283446712,44100,1,0.03353882,0.0,Signed 16 bit PCM,2048,"(223361,)"
6608500K,Non-Target,Ross Seal,0.9999695,2.9841043083900227,44100,1,0.11117554,0.0,Signed 16 bit PCM,2048,"(131599,)"
6608500L,Non-Target,Ross Seal,0.9999695,3.6438548752834468,44100,1,0.22143555,0.0,Signed 16 bit PCM,2048,"(160694,)"
6608500M,Non-Target,Ross Seal,0.99560547,3.3596598639455784,44100,1,0.27642822,0.0,Signed 16 bit PCM,2048,"(148161,)"
6608500N,Non-Target,Ross Seal,1.0,2.31421768707483,44100,1,-0.01876831,0.0,Signed 16 bit PCM,2048,"(102057,)"
6608500O,Non-Target,Ross Seal,0.9999695,4.222426303854875,44100,1,-0.12573242,0.0,Signed 16 bit PCM,2048,"(186209,)"
6608500P,Non-Target,Ross Seal,1.0,3.3799773242630384,44100,1,0.31323242,0.0,Signed 16 bit PCM,2048,"(149057,)"
6608500Q,Non-Target,Ross Seal,1.0,3.3698185941043084,44100,1,-0.12496948,0.0,Signed 16 bit PCM,2048,"(148609,)"
6608500R,Non-Target,Ross Seal,0.9999695,3.1668027210884353,44100,1,-0.12710571,0.0,Signed 16 bit PCM,2048,"(139656,)"
6608500S,Non-Target,Ross Seal,1.0,2.923219954648526,44100,1,0.12081909,0.0,Signed 16 bit PCM,2048,"(128914,)"
6608900A,Non-Target,Ross Seal,1.0,3.095124716553288,44100,1,0.0040283203,0.0,Signed 16 bit PCM,2048,"(136495,)"
6608900B,Non-Target,Ross Seal,1.0,3.2066213151927436,44100,1,-0.19177246,0.0,Signed 16 bit PCM,2048,"(141412,)"
6608900C,Non-Target,Ross Seal,1.0,3.4060544217687077,44100,1,-0.15109253,0.0,Signed 16 bit PCM,2048,"(150207,)"
6608900D,Non-Target,Ross Seal,0.99676514,3.001519274376417,44100,1,-0.1762085,0.0,Signed 16 bit PCM,2048,"(132367,)"
6608900E,Non-Target,Ross Seal,1.0,5.14172335600907,44100,1,-0.044067383,0.0,Signed 16 bit PCM,2048,"(226750,)"
6608900F,Non-Target,Ross Seal,1.0,4.293469387755102,44100,1,-0.082611084,0.0,Signed 16 bit PCM,2048,"(189342,)"
6608900G,Non-Target,Ross Seal,0.99624634,4.071609977324263,44100,1,-0.10586548,0.0,Signed 16 bit PCM,2048,"(179558,)"
6608900H,Non-Target,Ross Seal,1.0,5.650657596371882,44100,1,-0.022247314,0.0,Signed 16 bit PCM,2048,"(249194,)"
Omro-Multisound-AWI-Van-Opzeeland-01-ross-seal-clip,Non-Target,Ross Seal,1.0,46.50047619047619,44100,1,-0.06072998,0.0,Signed 16 bit PCM,2048,"(2050671,)"
Ross-seal-uw-siren-2,Non-Target,Ross Seal,0.9999695,5.579342403628118,44100,1,0.03173828,3683.5137,Signed 16 bit PCM,2048,"(246049,)"
Ross-seal-uw-siren,Non-Target,Ross Seal,0.99993896,11.966462585034014,44100,1,-0.24621582,0.0,Signed 16 bit PCM,2048,"(527721,)"
85013002,Non-Target,Rough-Toothed Dolphin,0.96621704,1.8906349206349207,44100,1,-0.17572021,0.0,Signed 16 bit PCM,2048,"(83377,)"
85013007,Non-Target,Rough-Toothed Dolphin,0.8769531,1.8906349206349207,44100,1,0.07043457,0.0,Signed 16 bit PCM,2048,"(83377,)"
85013009,Non-Target,Rough-Toothed Dolphin,0.80926514,1.8906349206349207,44100,1,-0.11151123,0.0,Signed 16 bit PCM,2048,"(83377,)"
8501300A,Non-Target,Rough-Toothed Dolphin,0.9640503,1.8906349206349207,44100,1,0.061645508,0.0,Signed 16 bit PCM,2048,"(83377,)"
8501300D,Non-Target,Rough-Toothed Dolphin,0.8166199,1.8906349206349207,44100,1,0.03466797,0.0,Signed 16 bit PCM,2048,"(83377,)"
8501300E,Non-Target,Rough-Toothed Dolphin,0.87753296,1.8906349206349207,44100,1,0.067718506,0.0,Signed 16 bit PCM,2048,"(83377,)"
8501300H,Non-Target,Rough-Toothed Dolphin,0.90771484,1.2187528344671201,44100,1,-0.0076293945,0.0,Signed 16 bit PCM,2048,"(53747,)"
8501300I,Non-Target,Rough-Toothed Dolphin,0.78497314,1.0382993197278911,44100,1,0.09298706,0.0,Signed 16 bit PCM,2048,"(45789,)"
8501300J,Non-Target,Rough-Toothed Dolphin,0.82644653,1.6781179138321995,44100,1,-0.0046691895,0.0,Signed 16 bit PCM,2048,"(74005,)"
8501300K,Non-Target,Rough-Toothed Dolphin,0.74295044,1.1468707482993197,44100,1,-0.024597168,0.0,Signed 16 bit PCM,2048,"(50577,)"
8501300L,Non-Target,Rough-Toothed Dolphin,0.9135437,1.0804761904761904,44100,1,-0.17971802,0.0,Signed 16 bit PCM,2048,"(47649,)"
8501300M,Non-Target,Rough-Toothed Dolphin,0.75564575,1.4406349206349207,44100,1,0.024475098,0.0,Signed 16 bit PCM,2048,"(63532,)"
8501300N,Non-Target,Rough-Toothed Dolphin,0.81536865,1.4406349206349207,44100,1,0.021820068,0.0,Signed 16 bit PCM,2048,"(63532,)"
8501300P,Non-Target,Rough-Toothed Dolphin,0.8123474,1.7281179138321996,44100,1,0.06695557,0.0,Signed 16 bit PCM,2048,"(76210,)"
8501300R,Non-Target,Rough-Toothed Dolphin,0.76016235,0.9914285714285714,44100,1,-0.051696777,0.0,Signed 16 bit PCM,2048,"(43722,)"
8501300S,Non-Target,Rough-Toothed Dolphin,1.0,1.3218820861678005,44100,1,-0.15545654,0.0,Signed 16 bit PCM,2048,"(58295,)"
8501300T,Non-Target,Rough-Toothed Dolphin,0.7645874,1.1124943310657596,44100,1,-0.027069092,0.0,Signed 16 bit PCM,2048,"(49061,)"
8501300X,Non-Target,Rough-Toothed Dolphin,0.9928589,1.2812471655328799,44100,1,0.19174194,0.0,Signed 16 bit PCM,2048,"(56503,)"
8501300Y,Non-Target,Rough-Toothed Dolphin,0.65875244,0.95859410430839,44100,1,-0.034484863,0.0,Signed 16 bit PCM,2048,"(42274,)"
85013010,Non-Target,Rough-Toothed Dolphin,0.82855225,1.2781179138321996,44100,1,-0.011505127,0.0,Signed 16 bit PCM,2048,"(56365,)"
85013011,Non-Target,Rough-Toothed Dolphin,0.7858887,1.2781179138321996,44100,1,0.028259277,0.0,Signed 16 bit PCM,2048,"(56365,)"
85013014,Non-Target,Rough-Toothed Dolphin,0.725647,1.3624943310657596,44100,1,0.029693604,0.0,Signed 16 bit PCM,2048,"(60086,)"
85013015,Non-Target,Rough-Toothed Dolphin,0.8965759,1.5718820861678005,44100,1,-0.0050964355,0.0,Signed 16 bit PCM,2048,"(69320,)"
85013019,Non-Target,Rough-Toothed Dolphin,0.90945435,0.8093650793650794,44100,1,0.05807495,0.0,Signed 16 bit PCM,2048,"(35693,)"
8501301A,Non-Target,Rough-Toothed Dolphin,1.0,1.3843764172335602,44100,1,0.014801025,0.0,Signed 16 bit PCM,2048,"(61051,)"
8501301C,Non-Target,Rough-Toothed Dolphin,0.885376,1.4406349206349207,44100,1,0.039093018,0.0,Signed 16 bit PCM,2048,"(63532,)"
8501301D,Non-Target,Rough-Toothed Dolphin,0.90982056,1.4406349206349207,44100,1,-0.037841797,0.0,Signed 16 bit PCM,2048,"(63532,)"
8501301F,Non-Target,Rough-Toothed Dolphin,0.979126,1.35,44100,1,-0.016143799,0.0,Signed 16 bit PCM,2048,"(59535,)"
